content_type,url,status,final_url,indexable,robots,canonical,self_canonical,declared_language,body_language_heuristic,hreflang_count,hreflang_targets,hreflang_targets_200,hreflang_reciprocal,word_count,similarity_to_english,gsc_clicks,gsc_impressions,gsc_last_crawled,error
tool,https://geekskai.com/es/tools/vin-decoder/,200,https://geekskai.com/es/tools/vin-decoder/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/vin-decoder/,yes,es,es,11,x-default:https://geekskai.com/tools/vin-decoder/ | en:https://geekskai.com/tools/vin-decoder/ | ar:https://geekskai.com/ar/tools/vin-decoder/ | de:https://geekskai.com/de/tools/vin-decoder/ | fr:https://geekskai.com/fr/tools/vin-decoder/ | es:https://geekskai.com/es/tools/vin-decoder/ | ja:https://geekskai.com/ja/tools/vin-decoder/ | ko:https://geekskai.com/ko/tools/vin-decoder/ | no:https://geekskai.com/no/tools/vin-decoder/ | zh-cn:https://geekskai.com/zh-cn/tools/vin-decoder/ | da:https://geekskai.com/da/tools/vin-decoder/,yes,yes,818,0.000,,,,
tool,https://geekskai.com/ja/tools/vin-decoder/,200,https://geekskai.com/ja/tools/vin-decoder/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ja/tools/vin-decoder/,yes,ja,unknown,11,x-default:https://geekskai.com/tools/vin-decoder/ | en:https://geekskai.com/tools/vin-decoder/ | ar:https://geekskai.com/ar/tools/vin-decoder/ | de:https://geekskai.com/de/tools/vin-decoder/ | fr:https://geekskai.com/fr/tools/vin-decoder/ | es:https://geekskai.com/es/tools/vin-decoder/ | ja:https://geekskai.com/ja/tools/vin-decoder/ | ko:https://geekskai.com/ko/tools/vin-decoder/ | no:https://geekskai.com/no/tools/vin-decoder/ | zh-cn:https://geekskai.com/zh-cn/tools/vin-decoder/ | da:https://geekskai.com/da/tools/vin-decoder/,yes,yes,156,0.000,,,,
tool,https://geekskai.com/ko/tools/vin-decoder/,200,https://geekskai.com/ko/tools/vin-decoder/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ko/tools/vin-decoder/,yes,ko,unknown,11,x-default:https://geekskai.com/tools/vin-decoder/ | en:https://geekskai.com/tools/vin-decoder/ | ar:https://geekskai.com/ar/tools/vin-decoder/ | de:https://geekskai.com/de/tools/vin-decoder/ | fr:https://geekskai.com/fr/tools/vin-decoder/ | es:https://geekskai.com/es/tools/vin-decoder/ | ja:https://geekskai.com/ja/tools/vin-decoder/ | ko:https://geekskai.com/ko/tools/vin-decoder/ | no:https://geekskai.com/no/tools/vin-decoder/ | zh-cn:https://geekskai.com/zh-cn/tools/vin-decoder/ | da:https://geekskai.com/da/tools/vin-decoder/,yes,yes,546,0.000,,,,
tool,https://geekskai.com/no/tools/vin-decoder/,200,https://geekskai.com/no/tools/vin-decoder/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/no/tools/vin-decoder/,yes,no,en,11,x-default:https://geekskai.com/tools/vin-decoder/ | en:https://geekskai.com/tools/vin-decoder/ | ar:https://geekskai.com/ar/tools/vin-decoder/ | de:https://geekskai.com/de/tools/vin-decoder/ | fr:https://geekskai.com/fr/tools/vin-decoder/ | es:https://geekskai.com/es/tools/vin-decoder/ | ja:https://geekskai.com/ja/tools/vin-decoder/ | ko:https://geekskai.com/ko/tools/vin-decoder/ | no:https://geekskai.com/no/tools/vin-decoder/ | zh-cn:https://geekskai.com/zh-cn/tools/vin-decoder/ | da:https://geekskai.com/da/tools/vin-decoder/,yes,yes,560,0.003,,,,
tool,https://geekskai.com/zh-cn/tools/vin-decoder/,200,https://geekskai.com/zh-cn/tools/vin-decoder/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/zh-cn/tools/vin-decoder/,yes,zh-cn,unknown,11,x-default:https://geekskai.com/tools/vin-decoder/ | en:https://geekskai.com/tools/vin-decoder/ | ar:https://geekskai.com/ar/tools/vin-decoder/ | de:https://geekskai.com/de/tools/vin-decoder/ | fr:https://geekskai.com/fr/tools/vin-decoder/ | es:https://geekskai.com/es/tools/vin-decoder/ | ja:https://geekskai.com/ja/tools/vin-decoder/ | ko:https://geekskai.com/ko/tools/vin-decoder/ | no:https://geekskai.com/no/tools/vin-decoder/ | zh-cn:https://geekskai.com/zh-cn/tools/vin-decoder/ | da:https://geekskai.com/da/tools/vin-decoder/,yes,yes,138,0.000,,,,
tool,https://geekskai.com/da/tools/vin-decoder/,200,https://geekskai.com/da/tools/vin-decoder/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/da/tools/vin-decoder/,yes,da,en,11,x-default:https://geekskai.com/tools/vin-decoder/ | en:https://geekskai.com/tools/vin-decoder/ | ar:https://geekskai.com/ar/tools/vin-decoder/ | de:https://geekskai.com/de/tools/vin-decoder/ | fr:https://geekskai.com/fr/tools/vin-decoder/ | es:https://geekskai.com/es/tools/vin-decoder/ | ja:https://geekskai.com/ja/tools/vin-decoder/ | ko:https://geekskai.com/ko/tools/vin-decoder/ | no:https://geekskai.com/no/tools/vin-decoder/ | zh-cn:https://geekskai.com/zh-cn/tools/vin-decoder/ | da:https://geekskai.com/da/tools/vin-decoder/,yes,yes,550,0.003,,,,
tool,https://geekskai.com/tools/soundcloud-downloader/,200,https://geekskai.com/tools/soundcloud-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/soundcloud-downloader/,yes,en,en,5,x-default:https://geekskai.com/tools/soundcloud-downloader/ | en:https://geekskai.com/tools/soundcloud-downloader/ | fr:https://geekskai.com/fr/tools/soundcloud-downloader/ | es:https://geekskai.com/es/tools/soundcloud-downloader/ | de:https://geekskai.com/de/tools/soundcloud-downloader/,yes,yes,342,,,,,
tool,https://geekskai.com/fr/tools/soundcloud-downloader/,200,https://geekskai.com/fr/tools/soundcloud-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/soundcloud-downloader/,yes,fr,fr,5,x-default:https://geekskai.com/tools/soundcloud-downloader/ | en:https://geekskai.com/tools/soundcloud-downloader/ | fr:https://geekskai.com/fr/tools/soundcloud-downloader/ | es:https://geekskai.com/es/tools/soundcloud-downloader/ | de:https://geekskai.com/de/tools/soundcloud-downloader/,yes,yes,386,0.000,,,,
tool,https://geekskai.com/es/tools/soundcloud-downloader/,200,https://geekskai.com/es/tools/soundcloud-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/soundcloud-downloader/,yes,es,pt,5,x-default:https://geekskai.com/tools/soundcloud-downloader/ | en:https://geekskai.com/tools/soundcloud-downloader/ | fr:https://geekskai.com/fr/tools/soundcloud-downloader/ | es:https://geekskai.com/es/tools/soundcloud-downloader/ | de:https://geekskai.com/de/tools/soundcloud-downloader/,yes,yes,342,0.263,,,,
tool,https://geekskai.com/de/tools/soundcloud-downloader/,200,https://geekskai.com/de/tools/soundcloud-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/soundcloud-downloader/,yes,de,de,5,x-default:https://geekskai.com/tools/soundcloud-downloader/ | en:https://geekskai.com/tools/soundcloud-downloader/ | fr:https://geekskai.com/fr/tools/soundcloud-downloader/ | es:https://geekskai.com/es/tools/soundcloud-downloader/ | de:https://geekskai.com/de/tools/soundcloud-downloader/,yes,yes,317,0.002,,,,
tool,https://geekskai.com/tools/soundcloud-artwork-downloader/,200,https://geekskai.com/tools/soundcloud-artwork-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/soundcloud-artwork-downloader/,yes,en,en,5,x-default:https://geekskai.com/tools/soundcloud-artwork-downloader/ | en:https://geekskai.com/tools/soundcloud-artwork-downloader/ | fr:https://geekskai.com/fr/tools/soundcloud-artwork-downloader/ | es:https://geekskai.com/es/tools/soundcloud-artwork-downloader/ | de:https://geekskai.com/de/tools/soundcloud-artwork-downloader/,yes,yes,325,,,,,
tool,https://geekskai.com/fr/tools/soundcloud-artwork-downloader/,200,https://geekskai.com/fr/tools/soundcloud-artwork-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/soundcloud-artwork-downloader/,yes,fr,fr,5,x-default:https://geekskai.com/tools/soundcloud-artwork-downloader/ | en:https://geekskai.com/tools/soundcloud-artwork-downloader/ | fr:https://geekskai.com/fr/tools/soundcloud-artwork-downloader/ | es:https://geekskai.com/es/tools/soundcloud-artwork-downloader/ | de:https://geekskai.com/de/tools/soundcloud-artwork-downloader/,yes,yes,382,0.000,,,,
tool,https://geekskai.com/es/tools/soundcloud-artwork-downloader/,200,https://geekskai.com/es/tools/soundcloud-artwork-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/soundcloud-artwork-downloader/,yes,es,es,5,x-default:https://geekskai.com/tools/soundcloud-artwork-downloader/ | en:https://geekskai.com/tools/soundcloud-artwork-downloader/ | fr:https://geekskai.com/fr/tools/soundcloud-artwork-downloader/ | es:https://geekskai.com/es/tools/soundcloud-artwork-downloader/ | de:https://geekskai.com/de/tools/soundcloud-artwork-downloader/,yes,yes,347,0.000,,,,
tool,https://geekskai.com/de/tools/soundcloud-artwork-downloader/,200,https://geekskai.com/de/tools/soundcloud-artwork-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/soundcloud-artwork-downloader/,yes,de,de,5,x-default:https://geekskai.com/tools/soundcloud-artwork-downloader/ | en:https://geekskai.com/tools/soundcloud-artwork-downloader/ | fr:https://geekskai.com/fr/tools/soundcloud-artwork-downloader/ | es:https://geekskai.com/es/tools/soundcloud-artwork-downloader/ | de:https://geekskai.com/de/tools/soundcloud-artwork-downloader/,yes,yes,308,0.003,,,,
tool,https://geekskai.com/tools/soundcloud-to-mp3/,200,https://geekskai.com/tools/soundcloud-to-mp3/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/soundcloud-to-mp3/,yes,en,en,5,x-default:https://geekskai.com/tools/soundcloud-to-mp3/ | en:https://geekskai.com/tools/soundcloud-to-mp3/ | fr:https://geekskai.com/fr/tools/soundcloud-to-mp3/ | es:https://geekskai.com/es/tools/soundcloud-to-mp3/ | de:https://geekskai.com/de/tools/soundcloud-to-mp3/,yes,yes,1096,,,,,
tool,https://geekskai.com/fr/tools/soundcloud-to-mp3/,200,https://geekskai.com/fr/tools/soundcloud-to-mp3/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/soundcloud-to-mp3/,yes,fr,fr,5,x-default:https://geekskai.com/tools/soundcloud-to-mp3/ | en:https://geekskai.com/tools/soundcloud-to-mp3/ | fr:https://geekskai.com/fr/tools/soundcloud-to-mp3/ | es:https://geekskai.com/es/tools/soundcloud-to-mp3/ | de:https://geekskai.com/de/tools/soundcloud-to-mp3/,yes,yes,1257,0.000,,,,
tool,https://geekskai.com/es/tools/soundcloud-to-mp3/,200,https://geekskai.com/es/tools/soundcloud-to-mp3/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/soundcloud-to-mp3/,yes,es,es,5,x-default:https://geekskai.com/tools/soundcloud-to-mp3/ | en:https://geekskai.com/tools/soundcloud-to-mp3/ | fr:https://geekskai.com/fr/tools/soundcloud-to-mp3/ | es:https://geekskai.com/es/tools/soundcloud-to-mp3/ | de:https://geekskai.com/de/tools/soundcloud-to-mp3/,yes,yes,1268,0.000,,,,
tool,https://geekskai.com/de/tools/soundcloud-to-mp3/,200,https://geekskai.com/de/tools/soundcloud-to-mp3/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/soundcloud-to-mp3/,yes,de,de,5,x-default:https://geekskai.com/tools/soundcloud-to-mp3/ | en:https://geekskai.com/tools/soundcloud-to-mp3/ | fr:https://geekskai.com/fr/tools/soundcloud-to-mp3/ | es:https://geekskai.com/es/tools/soundcloud-to-mp3/ | de:https://geekskai.com/de/tools/soundcloud-to-mp3/,yes,yes,1105,0.002,,,,
tool,https://geekskai.com/tools/soundcloud-to-wav/,200,https://geekskai.com/tools/soundcloud-to-wav/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/soundcloud-to-wav/,yes,en,en,5,x-default:https://geekskai.com/tools/soundcloud-to-wav/ | en:https://geekskai.com/tools/soundcloud-to-wav/ | fr:https://geekskai.com/fr/tools/soundcloud-to-wav/ | es:https://geekskai.com/es/tools/soundcloud-to-wav/ | de:https://geekskai.com/de/tools/soundcloud-to-wav/,yes,yes,758,,,,,
tool,https://geekskai.com/fr/tools/soundcloud-to-wav/,200,https://geekskai.com/fr/tools/soundcloud-to-wav/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/soundcloud-to-wav/,yes,fr,fr,5,x-default:https://geekskai.com/tools/soundcloud-to-wav/ | en:https://geekskai.com/tools/soundcloud-to-wav/ | fr:https://geekskai.com/fr/tools/soundcloud-to-wav/ | es:https://geekskai.com/es/tools/soundcloud-to-wav/ | de:https://geekskai.com/de/tools/soundcloud-to-wav/,yes,yes,945,0.000,,,,
tool,https://geekskai.com/es/tools/soundcloud-to-wav/,200,https://geekskai.com/es/tools/soundcloud-to-wav/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/es/tools/soundcloud-to-wav/,yes,es,es,5,x-default:https://geekskai.com/tools/soundcloud-to-wav/ | en:https://geekskai.com/tools/soundcloud-to-wav/ | fr:https://geekskai.com/fr/tools/soundcloud-to-wav/ | es:https://geekskai.com/es/tools/soundcloud-to-wav/ | de:https://geekskai.com/de/tools/soundcloud-to-wav/,yes,yes,896,0.000,,,,
tool,https://geekskai.com/de/tools/soundcloud-to-wav/,200,https://geekskai.com/de/tools/soundcloud-to-wav/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/soundcloud-to-wav/,yes,de,de,5,x-default:https://geekskai.com/tools/soundcloud-to-wav/ | en:https://geekskai.com/tools/soundcloud-to-wav/ | fr:https://geekskai.com/fr/tools/soundcloud-to-wav/ | es:https://geekskai.com/es/tools/soundcloud-to-wav/ | de:https://geekskai.com/de/tools/soundcloud-to-wav/,yes,yes,648,0.001,,,,
tool,https://geekskai.com/tools/bandcamp-downloader/,200,https://geekskai.com/tools/bandcamp-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/tools/bandcamp-downloader/,yes,en,en,11,x-default:https://geekskai.com/tools/bandcamp-downloader/ | en:https://geekskai.com/tools/bandcamp-downloader/ | ar:https://geekskai.com/ar/tools/bandcamp-downloader/ | de:https://geekskai.com/de/tools/bandcamp-downloader/ | fr:https://geekskai.com/fr/tools/bandcamp-downloader/ | es:https://geekskai.com/es/tools/bandcamp-downloader/ | ja:https://geekskai.com/ja/tools/bandcamp-downloader/ | ko:https://geekskai.com/ko/tools/bandcamp-downloader/ | no:https://geekskai.com/no/tools/bandcamp-downloader/ | zh-cn:https://geekskai.com/zh-cn/tools/bandcamp-downloader/ | da:https://geekskai.com/da/tools/bandcamp-downloader/,yes,yes,878,,,,,
tool,https://geekskai.com/ar/tools/bandcamp-downloader/,200,https://geekskai.com/ar/tools/bandcamp-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/ar/tools/bandcamp-downloader/,yes,ar,unknown,11,x-default:https://geekskai.com/tools/bandcamp-downloader/ | en:https://geekskai.com/tools/bandcamp-downloader/ | ar:https://geekskai.com/ar/tools/bandcamp-downloader/ | de:https://geekskai.com/de/tools/bandcamp-downloader/ | fr:https://geekskai.com/fr/tools/bandcamp-downloader/ | es:https://geekskai.com/es/tools/bandcamp-downloader/ | ja:https://geekskai.com/ja/tools/bandcamp-downloader/ | ko:https://geekskai.com/ko/tools/bandcamp-downloader/ | no:https://geekskai.com/no/tools/bandcamp-downloader/ | zh-cn:https://geekskai.com/zh-cn/tools/bandcamp-downloader/ | da:https://geekskai.com/da/tools/bandcamp-downloader/,yes,yes,856,0.000,,,,
tool,https://geekskai.com/de/tools/bandcamp-downloader/,200,https://geekskai.com/de/tools/bandcamp-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/de/tools/bandcamp-downloader/,yes,de,de,11,x-default:https://geekskai.com/tools/bandcamp-downloader/ | en:https://geekskai.com/tools/bandcamp-downloader/ | ar:https://geekskai.com/ar/tools/bandcamp-downloader/ | de:https://geekskai.com/de/tools/bandcamp-downloader/ | fr:https://geekskai.com/fr/tools/bandcamp-downloader/ | es:https://geekskai.com/es/tools/bandcamp-downloader/ | ja:https://geekskai.com/ja/tools/bandcamp-downloader/ | ko:https://geekskai.com/ko/tools/bandcamp-downloader/ | no:https://geekskai.com/no/tools/bandcamp-downloader/ | zh-cn:https://geekskai.com/zh-cn/tools/bandcamp-downloader/ | da:https://geekskai.com/da/tools/bandcamp-downloader/,yes,yes,904,0.000,,,,
tool,https://geekskai.com/fr/tools/bandcamp-downloader/,200,https://geekskai.com/fr/tools/bandcamp-downloader/,yes,"index, follow; index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",https://geekskai.com/fr/tools/bandcamp-downloader/,yes,fr,fr,11,x-default:https://geekskai.com/tools/bandcamp-downloader/ | en:https://geekskai.com/tools/bandcamp-downloader/ | ar:https://geekskai.com/ar/tools/bandcamp-downloader/ | de:https://geekskai.com/de/tools/bandcamp-downloader/ | fr:https://geekskai.com/fr/tools/bandcamp-downloader/ | es:https://geekskai.com/es/tools/bandcamp-downloader/ | ja:https://geekskai.com/ja/tools/bandcamp-downloader/ | ko:https://geekskai.com/ko/tools/bandcamp-downloader/ | no:https://geekskai.com/no/tools/bandcamp-downloader/ | zh-cn:https://geekskai.com/zh-cn/tools/bandcamp-downloader/ | da:https://geekskai.com/da/tools/bandcamp-downloader/,yes,yes,1090,0.000,,,,
